,suburb,rooms,type,price,bathroom,car,month,year,total_2020_incidents
17488,Parkdale,3,u,742000.0,2.0,2.0,08,2017,498
17489,Parkdale,2,u,500000.0,1.0,1.0,09,2017,498
17490,Parkdale,2,u,520000.0,1.0,1.0,09,2017,498
17491,Parkdale,2,t,500000.0,1.0,1.0,09,2017,498
17492,Parkdale,2,u,690000.0,1.0,1.0,08,2017,498
17493,Parkdale,3,h,1060000.0,1.0,2.0,08,2017,498
17494,Parkdale,4,h,2475000.0,3.0,3.0,08,2017,498
17495,Parkdale,3,h,987000.0,2.0,2.0,10,2017,498
17496,Parkdale,3,h,1365000.0,2.0,2.0,10,2017,498
17497,Parkdale,3,h,1775000.0,3.0,4.0,10,2017,498
17498,Parkdale,3,h,1055000.0,1.0,1.0,10,2017,498
17499,Parkdale,4,h,1875000.0,2.0,1.0,10,2017,498
17500,Parkdale,3,h,1610000.0,1.0,2.0,10,2017,498
17501,Parkdale,4,h,1270000.0,3.0,1.0,10,2017,498
17502,Parkdale,3,h,1400000.0,1.0,2.0,10,2017,498
17503,Parkdale,1,u,460000.0,1.0,1.0,11,2017,498
17504,Parkdale,2,h,1206000.0,1.0,1.0,11,2017,498
17505,Parkdale,5,h,1160000.0,2.0,1.0,01,2018,498
17506,Parkdale,2,u,465000.0,1.0,1.0,01,2018,498
17507,Parkdale,3,h,1140000.0,2.0,2.0,12,2017,498
17508,Parkdale,4,h,1451000.0,3.0,2.0,02,2018,498
17509,Parkdale,3,h,1370000.0,2.0,2.0,03,2018,498
17510,Parkdale,3,t,1180000.0,2.0,2.0,03,2018,498
17511,Parkdale,3,h,1240000.0,1.0,1.0,02,2018,498
17512,Parkdale,3,h,1850000.0,2.0,2.0,02,2018,498
17513,Parkdale,4,h,1100000.0,2.0,2.0,03,2018,498
17514,Point Cook,5,h,660000.0,2.0,2.0,07,2017,1979
17515,Point Cook,4,h,550000.0,2.0,2.0,06,2017,1979
17516,Point Cook,3,h,520000.0,2.0,2.0,08,2017,1979
17517,Point Cook,4,h,715000.0,2.0,2.0,08,2017,1979
17518,Point Cook,4,h,690000.0,2.0,2.0,07,2017,1979
17519,Point Cook,4,h,596000.0,2.0,2.0,07,2017,1979
17520,Point Cook,4,h,698000.0,2.0,2.0,07,2017,1979
17521,Point Cook,4,h,620000.0,2.0,2.0,07,2017,1979
17522,Point Cook,4,h,801000.0,2.0,2.0,07,2017,1979
17523,Point Cook,3,h,540000.0,2.0,2.0,09,2017,1979
17524,Point Cook,4,h,599000.0,2.0,2.0,09,2017,1979
17525,Point Cook,4,h,765000.0,2.0,2.0,09,2017,1979
17526,Point Cook,4,h,760000.0,2.0,2.0,09,2017,1979
17527,Point Cook,4,h,711000.0,2.0,2.0,09,2017,1979
17528,Point Cook,4,h,600000.0,2.0,2.0,09,2017,1979
17529,Point Cook,4,h,635000.0,2.0,2.0,09,2017,1979
17530,Point Cook,4,h,712000.0,2.0,2.0,09,2017,1979
17531,Point Cook,4,h,769000.0,2.0,2.0,09,2017,1979
17532,Point Cook,3,h,651000.0,2.0,2.0,08,2017,1979
17533,Point Cook,4,h,527000.0,2.0,2.0,08,2017,1979
17534,Point Cook,3,h,500500.0,2.0,2.0,10,2017,1979
17535,Point Cook,4,h,1060000.0,3.0,2.0,10,2017,1979
17536,Point Cook,5,h,940000.0,2.0,2.0,10,2017,1979
17537,Point Cook,4,h,631000.0,2.0,2.0,10,2017,1979
17538,Point Cook,4,h,711500.0,2.0,2.0,10,2017,1979
17539,Point Cook,4,h,800000.0,3.0,2.0,10,2017,1979
17540,Point Cook,4,h,622000.0,2.0,2.0,10,2017,1979
17541,Point Cook,3,h,540000.0,1.0,1.0,10,2017,1979
17542,Point Cook,4,h,515000.0,2.0,2.0,10,2017,1979
17543,Point Cook,4,h,773000.0,2.0,2.0,10,2017,1979
17544,Point Cook,4,h,617500.0,2.0,2.0,10,2017,1979
17545,Point Cook,3,h,476500.0,2.0,1.0,10,2017,1979
17546,Point Cook,3,h,590000.0,1.0,2.0,10,2017,1979
17547,Point Cook,3,h,606000.0,2.0,2.0,10,2017,1979
17548,Point Cook,4,h,490000.0,2.0,2.0,10,2017,1979
17549,Point Cook,4,h,725000.0,2.0,2.0,10,2017,1979
17550,Point Cook,3,h,753000.0,2.0,2.0,10,2017,1979
17551,Point Cook,3,h,608000.0,2.0,2.0,10,2017,1979
17552,Point Cook,4,h,750000.0,2.0,3.0,11,2017,1979
17553,Point Cook,4,h,635000.0,2.0,2.0,11,2017,1979
17554,Point Cook,4,h,758000.0,3.0,2.0,11,2017,1979
17555,Point Cook,3,h,640000.0,2.0,2.0,11,2017,1979
17556,Point Cook,3,h,647000.0,2.0,2.0,11,2017,1979
17557,Point Cook,3,h,552000.0,1.0,1.0,11,2017,1979
17558,Point Cook,4,h,615000.0,2.0,2.0,11,2017,1979
17559,Point Cook,3,h,673000.0,2.0,2.0,11,2017,1979
17560,Point Cook,4,h,665000.0,2.0,2.0,11,2017,1979
17561,Point Cook,4,h,682000.0,3.0,2.0,11,2017,1979
17562,Point Cook,4,h,650000.0,2.0,1.0,01,2018,1979
17563,Point Cook,4,h,690000.0,2.0,2.0,01,2018,1979
17564,Point Cook,3,h,650000.0,2.0,2.0,12,2017,1979
17565,Point Cook,4,h,655000.0,2.0,2.0,12,2017,1979
17566,Point Cook,3,h,587500.0,1.0,1.0,02,2018,1979
17567,Point Cook,4,h,692000.0,2.0,2.0,02,2018,1979
17568,Point Cook,4,h,733000.0,2.0,2.0,02,2018,1979
17569,Point Cook,3,h,550000.0,2.0,1.0,02,2018,1979
17570,Point Cook,4,h,760000.0,2.0,2.0,02,2018,1979
17571,Point Cook,4,h,507500.0,2.0,2.0,02,2018,1979
17572,Point Cook,4,h,697000.0,2.0,2.0,02,2018,1979
17573,Point Cook,4,h,631500.0,2.0,2.0,02,2018,1979
17574,Point Cook,4,h,839000.0,2.0,3.0,03,2018,1979
17575,Point Cook,4,h,715000.0,2.0,2.0,03,2018,1979
17576,Point Cook,3,h,656500.0,2.0,2.0,03,2018,1979
17577,Point Cook,4,h,640000.0,2.0,2.0,03,2018,1979
17578,Point Cook,4,h,543080.0,2.0,2.0,03,2018,1979
17579,Point Cook,3,t,516000.0,2.0,2.0,03,2018,1979
17580,Point Cook,3,h,695000.0,2.0,2.0,02,2018,1979
17581,Point Cook,3,h,522000.0,2.0,2.0,02,2018,1979
17582,Point Cook,4,h,815000.0,2.0,2.0,02,2018,1979
17583,Point Cook,4,h,766000.0,2.0,2.0,02,2018,1979
17584,Point Cook,3,t,535000.0,3.0,2.0,02,2018,1979
17585,Point Cook,4,h,738000.0,2.0,2.0,03,2018,1979
17586,Point Cook,4,h,830000.0,2.0,2.0,03,2018,1979
17587,Point Cook,4,h,740000.0,2.0,2.0,02,2018,1979
17588,Point Cook,5,h,717760.0,2.0,2.0,02,2018,1979
17589,Point Cook,4,h,811000.0,2.0,3.0,02,2018,1979
17590,Point Cook,3,h,620000.0,2.0,2.0,02,2018,1979
17591,Ringwood East,2,u,560000.0,1.0,2.0,07,2017,470
17592,Ringwood East,4,h,910000.0,1.0,2.0,06,2017,470
17593,Ringwood East,4,h,1200000.0,1.0,1.0,06,2017,470
17594,Ringwood East,4,h,1175000.0,2.0,1.0,06,2017,470
17595,Ringwood East,2,u,609000.0,1.0,2.0,05,2017,470
17596,Ringwood East,4,h,1090000.0,1.0,2.0,07,2017,470
17597,Ringwood East,3,h,710000.0,1.0,2.0,07,2017,470
17598,Ringwood East,3,h,777000.0,2.0,2.0,07,2017,470
17599,Ringwood East,3,h,1400000.0,2.0,4.0,07,2017,470
17600,Ringwood East,4,h,1165000.0,2.0,3.0,09,2017,470
17601,Ringwood East,4,h,800000.0,2.0,2.0,09,2017,470
17602,Ringwood East,4,h,1315000.0,2.0,3.0,09,2017,470
17603,Ringwood East,3,h,746000.0,1.0,1.0,09,2017,470
17604,Ringwood East,3,h,1120000.0,1.0,1.0,08,2017,470
17605,Ringwood East,3,h,630000.0,1.0,1.0,09,2017,470
17606,Ringwood East,2,h,937000.0,2.0,2.0,08,2017,470
17607,Ringwood East,3,h,914888.0,2.0,2.0,10,2017,470
17608,Ringwood East,3,h,1066000.0,2.0,1.0,10,2017,470
17609,Ringwood East,3,t,890000.0,2.0,2.0,11,2017,470
17610,Ringwood East,3,h,805000.0,1.0,2.0,01,2018,470
17611,Ringwood East,4,h,1675000.0,3.0,2.0,12,2017,470
17612,Ringwood East,3,h,861000.0,2.0,2.0,12,2017,470
17613,Ringwood East,3,h,840000.0,2.0,1.0,12,2017,470
17614,Ringwood East,3,h,875000.0,2.0,6.0,12,2017,470
17615,Ringwood East,4,h,1006000.0,2.0,2.0,12,2017,470
17616,Ringwood East,3,h,902000.0,2.0,1.0,03,2018,470
17617,Ringwood East,3,t,860000.0,2.0,2.0,02,2018,470
17618,Ringwood East,3,h,790000.0,2.0,2.0,03,2018,470
17619,Ringwood East,3,h,830000.0,1.0,1.0,02,2018,470
17620,Rockbank,2,h,340000.0,1.0,0.0,07,2017,1103
17621,Rockbank,3,h,675000.0,2.0,4.0,03,2018,1103
17622,Rowville,5,h,870000.0,2.0,2.0,07,2017,1332
17623,Rowville,3,h,622000.0,1.0,1.0,06,2017,1332
17624,Rowville,4,h,1005800.0,2.0,2.0,06,2017,1332
17625,Rowville,4,h,1275000.0,2.0,2.0,06,2017,1332
17626,Rowville,4,h,860000.0,2.0,0.0,06,2017,1332
17627,Rowville,4,h,936000.0,2.0,2.0,07,2017,1332
17628,Rowville,3,h,860000.0,2.0,2.0,07,2017,1332
17629,Rowville,5,h,970000.0,3.0,2.0,08,2017,1332
17630,Rowville,3,h,735000.0,2.0,1.0,07,2017,1332
17631,Rowville,3,h,755000.0,2.0,2.0,07,2017,1332
17632,Rowville,3,h,725000.0,1.0,2.0,09,2017,1332
17633,Rowville,4,h,955000.0,2.0,2.0,09,2017,1332
17634,Rowville,5,h,1037000.0,2.0,2.0,09,2017,1332
17635,Rowville,4,h,1755000.0,2.0,2.0,10,2017,1332
17636,Rowville,4,h,865000.0,2.0,2.0,10,2017,1332
17637,Rowville,4,h,900000.0,2.0,2.0,11,2017,1332
17638,Rowville,4,h,1001000.0,2.0,2.0,11,2017,1332
17639,Rowville,5,h,956000.0,2.0,4.0,01,2018,1332
17640,Rowville,4,h,930000.0,2.0,2.0,02,2018,1332
17641,Rowville,5,h,933000.0,2.0,3.0,03,2018,1332
17642,Rowville,4,h,981000.0,2.0,2.0,02,2018,1332
17643,Rowville,4,h,920000.0,2.0,2.0,02,2018,1332
17644,Rowville,5,h,1055000.0,4.0,2.0,02,2018,1332
17645,Sandringham,2,u,643500.0,1.0,1.0,07,2017,479
17646,Sandringham,4,t,2300000.0,2.0,2.0,06,2017,479
17647,Sandringham,3,h,1710000.0,2.0,0.0,06,2017,479
17648,Sandringham,4,t,2221000.0,2.0,2.0,06,2017,479
17649,Sandringham,3,u,760000.0,1.0,1.0,06,2017,479
17650,Sandringham,4,h,1770000.0,2.0,2.0,06,2017,479
17651,Sandringham,5,h,2250000.0,3.0,2.0,06,2017,479
17652,Sandringham,3,u,630000.0,2.0,3.0,05,2017,479
17653,Sandringham,2,u,760000.0,1.0,1.0,05,2017,479
17654,Sandringham,4,h,2100000.0,2.0,2.0,05,2017,479
17655,Sandringham,4,h,850000.0,3.0,2.0,07,2017,479
17656,Sandringham,5,h,3350000.0,4.0,4.0,08,2017,479
17657,Sandringham,5,h,2255000.0,3.0,2.0,08,2017,479
17658,Sandringham,3,h,1651000.0,2.0,1.0,07,2017,479
17659,Sandringham,2,u,770000.0,1.0,1.0,07,2017,479
17660,Sandringham,4,h,1660000.0,2.0,2.0,07,2017,479
17661,Sandringham,4,h,1235000.0,2.0,2.0,07,2017,479
17662,Sandringham,4,h,1875000.0,2.0,2.0,09,2017,479
17663,Sandringham,4,h,2700000.0,2.0,1.0,09,2017,479
17664,Sandringham,5,h,2290000.0,3.0,2.0,09,2017,479
17665,Sandringham,5,h,2220000.0,3.0,1.0,09,2017,479
17666,Sandringham,3,h,1725000.0,1.0,2.0,09,2017,479
17667,Sandringham,4,h,1665000.0,3.0,2.0,09,2017,479
17668,Sandringham,4,h,1915000.0,2.0,2.0,09,2017,479
17669,Sandringham,3,h,1610000.0,1.0,1.0,09,2017,479
17670,Sandringham,3,t,1000000.0,2.0,2.0,08,2017,479
17671,Sandringham,4,t,1050000.0,2.0,1.0,09,2017,479
17672,Sandringham,4,h,1490000.0,2.0,2.0,08,2017,479
17673,Sandringham,3,h,1650000.0,2.0,2.0,08,2017,479
17674,Sandringham,4,h,2000000.0,2.0,2.0,10,2017,479
17675,Sandringham,3,h,1185000.0,1.0,1.0,10,2017,479
17676,Sandringham,4,h,1675000.0,3.0,2.0,10,2017,479
17677,Sandringham,3,h,1550000.0,3.0,1.0,10,2017,479
17678,Sandringham,3,h,1300000.0,1.0,2.0,10,2017,479
17679,Sandringham,4,h,4600000.0,2.0,2.0,10,2017,479
17680,Sandringham,4,h,2750000.0,3.0,2.0,10,2017,479
17681,Sandringham,3,h,1555000.0,1.0,2.0,10,2017,479
17682,Sandringham,3,h,1918000.0,1.0,2.0,10,2017,479
17683,Sandringham,4,h,1650000.0,2.0,2.0,11,2017,479
17684,Sandringham,4,h,1750000.0,2.0,2.0,11,2017,479
17685,Sandringham,3,h,1800000.0,1.0,3.0,12,2017,479
17686,Sandringham,3,h,1761000.0,2.0,2.0,12,2017,479
17687,Sandringham,4,h,1900000.0,2.0,3.0,12,2017,479
17688,Sandringham,4,h,2200000.0,2.0,2.0,12,2017,479
17689,Sandringham,3,h,1940000.0,2.0,4.0,12,2017,479
17690,Sandringham,4,h,1600000.0,2.0,2.0,02,2018,479
17691,Sandringham,3,h,1755000.0,2.0,2.0,03,2018,479
17692,Sandringham,4,h,1720000.0,1.0,1.0,02,2018,479
17693,Sandringham,4,h,2115000.0,2.0,2.0,02,2018,479
17694,Sandringham,3,h,1800000.0,2.0,2.0,02,2018,479
17695,Sandringham,3,h,1800000.0,2.0,3.0,03,2018,479
17696,Sandringham,2,h,1790000.0,1.0,1.0,02,2018,479
17697,Sandringham,3,t,1450000.0,2.0,2.0,02,2018,479
17698,Seaford,3,u,572000.0,2.0,2.0,07,2017,1690
17699,Seaford,3,h,540000.0,1.0,2.0,06,2017,1690
17700,Seaford,3,h,782500.0,2.0,2.0,06,2017,1690
17701,Seaford,6,h,1050000.0,4.0,2.0,06,2017,1690
17702,Seaford,4,h,795000.0,2.0,2.0,05,2017,1690
17703,Seaford,4,h,800000.0,2.0,0.0,07,2017,1690
17704,Seaford,2,t,386000.0,1.0,1.0,07,2017,1690
17705,Seaford,4,h,763000.0,2.0,4.0,07,2017,1690
17706,Seaford,3,h,725000.0,1.0,1.0,07,2017,1690
17707,Seaford,4,h,768000.0,2.0,3.0,07,2017,1690
17708,Seaford,4,h,870000.0,2.0,2.0,07,2017,1690
17709,Seaford,4,h,880000.0,2.0,2.0,07,2017,1690
17710,Seaford,3,h,770000.0,1.0,1.0,09,2017,1690
17711,Seaford,5,h,850000.0,3.0,3.0,08,2017,1690
17712,Seaford,3,u,540000.0,1.0,2.0,08,2017,1690
17713,Seaford,3,h,512000.0,1.0,1.0,08,2017,1690
17714,Seaford,3,h,675000.0,2.0,2.0,08,2017,1690
17715,Seaford,3,h,790000.0,1.0,2.0,10,2017,1690
17716,Seaford,4,h,890000.0,2.0,2.0,10,2017,1690
17717,Seaford,4,h,810000.0,2.0,0.0,10,2017,1690
17718,Seaford,3,h,780000.0,2.0,1.0,10,2017,1690
17719,Seaford,4,h,912000.0,2.0,5.0,11,2017,1690
17720,Seaford,3,h,635000.0,1.0,2.0,01,2018,1690
17721,Seaford,3,h,650000.0,1.0,1.0,12,2017,1690
17722,Seaford,3,h,850000.0,1.0,3.0,12,2017,1690
17723,Seaford,3,h,606000.0,1.0,2.0,02,2018,1690
17724,Seaford,4,h,800000.0,1.0,2.0,02,2018,1690
17725,Seaford,3,h,760000.0,1.0,1.0,01,2018,1690
17726,Seaford,3,h,960000.0,2.0,2.0,03,2018,1690
17727,Seaford,3,h,955000.0,2.0,2.0,03,2018,1690
17728,Seaford,4,h,499000.0,2.0,0.0,03,2018,1690
17729,Skye,4,h,640000.0,2.0,2.0,07,2017,330
17730,Skye,4,h,555698.0,2.0,1.0,06,2017,330
17731,Skye,3,h,495000.0,1.0,6.0,10,2017,330
17732,Skye,3,h,520000.0,1.0,1.0,12,2017,330
17733,South Morang,4,h,600000.0,2.0,2.0,07,2017,905
17734,South Morang,3,u,386000.0,1.0,1.0,07,2017,905
17735,South Morang,4,h,915000.0,3.0,2.0,06,2017,905
17736,South Morang,3,h,644000.0,2.0,4.0,06,2017,905
17737,South Morang,5,h,905000.0,5.0,3.0,06,2017,905
17738,South Morang,3,h,690000.0,2.0,2.0,07,2017,905
17739,South Morang,4,h,875000.0,2.0,2.0,07,2017,905
17740,South Morang,3,t,420000.0,2.0,2.0,07,2017,905
17741,South Morang,4,h,677500.0,2.0,2.0,07,2017,905
17742,South Morang,4,h,485000.0,2.0,2.0,08,2017,905
17743,South Morang,2,t,345000.0,1.0,1.0,07,2017,905
17744,South Morang,3,h,601000.0,2.0,2.0,07,2017,905
17745,South Morang,4,h,810000.0,2.0,2.0,07,2017,905
17746,South Morang,5,h,945000.0,3.0,4.0,07,2017,905
17747,South Morang,3,h,500000.0,2.0,2.0,07,2017,905
17748,South Morang,4,h,561000.0,2.0,1.0,07,2017,905
17749,South Morang,4,h,612000.0,2.0,2.0,07,2017,905
17750,South Morang,3,h,690000.0,2.0,4.0,07,2017,905
17751,South Morang,4,h,780000.0,2.0,4.0,09,2017,905
17752,South Morang,3,h,540000.0,2.0,2.0,09,2017,905
17753,South Morang,3,h,490000.0,2.0,2.0,09,2017,905
17754,South Morang,3,h,527000.0,2.0,2.0,09,2017,905
17755,South Morang,4,h,631500.0,2.0,2.0,09,2017,905
17756,South Morang,4,h,716500.0,2.0,2.0,09,2017,905
17757,South Morang,3,h,541000.0,2.0,2.0,09,2017,905
17758,South Morang,5,h,597000.0,3.0,2.0,08,2017,905
17759,South Morang,4,h,658500.0,2.0,2.0,09,2017,905
17760,South Morang,3,h,591000.0,2.0,2.0,08,2017,905
17761,South Morang,4,h,750000.0,2.0,2.0,08,2017,905
17762,South Morang,4,h,621000.0,2.0,3.0,10,2017,905
17763,South Morang,3,h,594000.0,1.0,1.0,10,2017,905
17764,South Morang,5,h,825000.0,3.0,4.0,10,2017,905
17765,South Morang,4,h,666000.0,2.0,2.0,10,2017,905
17766,South Morang,4,h,710000.0,2.0,2.0,10,2017,905
17767,South Morang,3,h,520000.0,2.0,2.0,10,2017,905
17768,South Morang,3,h,650000.0,2.0,2.0,10,2017,905
17769,South Morang,4,h,737500.0,2.0,2.0,10,2017,905
17770,South Morang,3,h,611000.0,1.0,2.0,10,2017,905
17771,South Morang,4,h,620000.0,2.0,2.0,10,2017,905
17772,South Morang,3,h,433500.0,2.0,2.0,10,2017,905
17773,South Morang,3,h,520000.0,1.0,4.0,11,2017,905
17774,South Morang,4,h,652000.0,2.0,2.0,11,2017,905
17775,South Morang,2,t,451000.0,1.0,1.0,11,2017,905
17776,South Morang,2,h,550000.0,1.0,2.0,11,2017,905
17777,South Morang,4,h,630000.0,2.0,2.0,11,2017,905
17778,South Morang,4,h,635000.0,2.0,2.0,11,2017,905
17779,South Morang,5,h,810000.0,3.0,2.0,11,2017,905
17780,South Morang,4,h,637500.0,2.0,2.0,11,2017,905
17781,South Morang,4,h,652000.0,3.0,2.0,11,2017,905
17782,South Morang,4,h,676000.0,2.0,2.0,01,2018,905
17783,South Morang,3,h,500000.0,2.0,1.0,01,2018,905
17784,South Morang,4,h,711000.0,2.0,2.0,01,2018,905
17785,South Morang,3,h,616000.0,2.0,2.0,01,2018,905
17786,South Morang,4,h,697000.0,2.0,2.0,01,2018,905
17787,South Morang,4,h,870000.0,2.0,2.0,12,2017,905
17788,South Morang,3,h,555000.0,2.0,2.0,12,2017,905
17789,South Morang,4,h,621000.0,2.0,2.0,12,2017,905
17790,South Morang,3,h,612000.0,2.0,2.0,12,2017,905
17791,South Morang,4,h,670000.0,2.0,2.0,02,2018,905
17792,South Morang,4,t,517000.0,2.0,2.0,02,2018,905
17793,South Morang,3,h,652000.0,2.0,2.0,02,2018,905
17794,South Morang,4,h,710000.0,2.0,2.0,03,2018,905
17795,South Morang,4,h,730000.0,2.0,2.0,03,2018,905
17796,South Morang,5,h,920000.0,3.0,3.0,03,2018,905
17797,South Morang,4,h,774000.0,2.0,2.0,03,2018,905
17798,South Morang,3,h,635000.0,2.0,2.0,03,2018,905
17799,South Morang,3,h,681000.0,2.0,2.0,03,2018,905
17800,South Morang,4,h,702000.0,2.0,2.0,03,2018,905
17801,South Morang,4,h,665000.0,2.0,2.0,02,2018,905
17802,Springvale,3,h,752500.0,1.0,2.0,07,2017,2200
17803,Springvale,3,h,770000.0,1.0,1.0,06,2017,2200
17804,Springvale,3,h,1016000.0,1.0,2.0,07,2017,2200
17805,Springvale,6,h,917000.0,2.0,2.0,08,2017,2200
17806,Springvale,3,h,760000.0,1.0,1.0,07,2017,2200
17807,Springvale,2,u,580000.0,2.0,2.0,07,2017,2200
17808,Springvale,4,h,1080000.0,2.0,3.0,09,2017,2200
17809,Springvale,3,h,770000.0,1.0,2.0,09,2017,2200
17810,Springvale,3,h,730000.0,1.0,4.0,09,2017,2200
17811,Springvale,3,h,770000.0,1.0,4.0,09,2017,2200
17812,Springvale,3,h,881000.0,1.0,4.0,09,2017,2200
17813,Springvale,4,u,917000.0,3.0,3.0,09,2017,2200
17814,Springvale,2,u,592000.0,1.0,1.0,09,2017,2200
17815,Springvale,3,h,880000.0,1.0,2.0,10,2017,2200
17816,Springvale,3,h,715000.0,1.0,3.0,10,2017,2200
17817,Springvale,3,h,930000.0,2.0,2.0,10,2017,2200
17818,Springvale,3,h,815000.0,1.0,1.0,11,2017,2200
17819,Springvale,2,h,740000.0,1.0,1.0,11,2017,2200
17820,Springvale,3,h,738000.0,1.0,2.0,11,2017,2200
17821,Springvale,3,h,780000.0,1.0,1.0,02,2018,2200
17822,Springvale,3,h,1000000.0,1.0,5.0,02,2018,2200
17823,Springvale,2,h,820000.0,1.0,2.0,02,2018,2200
17824,Springvale,3,h,861000.0,1.0,4.0,03,2018,2200
17825,Springvale,3,h,1100000.0,1.0,2.0,03,2018,2200
17826,Springvale,3,h,1120000.0,1.0,2.0,03,2018,2200
17827,Springvale,3,h,753000.0,1.0,2.0,03,2018,2200
17828,Springvale,3,h,810000.0,1.0,1.0,03,2018,2200
17829,Springvale,3,h,650000.0,2.0,2.0,02,2018,2200
17830,St Albans,3,h,565000.0,1.0,2.0,07,2017,3404
17831,St Albans,3,h,610000.0,1.0,2.0,07,2017,3404
17832,St Albans,3,t,460000.0,1.0,1.0,06,2017,3404
17833,St Albans,3,h,610000.0,1.0,1.0,06,2017,3404
17834,St Albans,3,h,630000.0,1.0,2.0,06,2017,3404
17835,St Albans,3,u,500000.0,1.0,1.0,06,2017,3404
17836,St Albans,3,h,600000.0,1.0,3.0,06,2017,3404
17837,St Albans,3,h,650000.0,1.0,0.0,05,2017,3404
17838,St Albans,1,h,565000.0,1.0,2.0,05,2017,3404
17839,St Albans,3,h,600000.0,2.0,6.0,07,2017,3404
17840,St Albans,4,h,631000.0,1.0,3.0,07,2017,3404
17841,St Albans,3,h,711100.0,1.0,2.0,07,2017,3404
17842,St Albans,3,h,582000.0,1.0,0.0,07,2017,3404
17843,St Albans,3,h,730000.0,1.0,6.0,07,2017,3404
17844,St Albans,4,h,632500.0,2.0,2.0,08,2017,3404
17845,St Albans,3,h,702000.0,0.0,0.0,08,2017,3404
17846,St Albans,2,h,610000.0,1.0,2.0,07,2017,3404
17847,St Albans,3,h,550000.0,1.0,1.0,07,2017,3404
17848,St Albans,4,h,520000.0,2.0,1.0,07,2017,3404
17849,St Albans,3,h,627000.0,1.0,3.0,07,2017,3404
17850,St Albans,3,h,528000.0,1.0,1.0,09,2017,3404
17851,St Albans,3,h,645000.0,1.0,0.0,09,2017,3404
17852,St Albans,3,h,711000.0,1.0,1.0,09,2017,3404
17853,St Albans,3,h,626000.0,1.0,2.0,08,2017,3404
17854,St Albans,3,h,645000.0,1.0,1.0,09,2017,3404
17855,St Albans,4,h,537000.0,2.0,2.0,08,2017,3404
17856,St Albans,3,h,550000.0,1.0,4.0,08,2017,3404
17857,St Albans,2,h,820000.0,1.0,1.0,10,2017,3404
17858,St Albans,3,h,610000.0,1.0,2.0,10,2017,3404
17859,St Albans,4,h,715000.0,1.0,2.0,10,2017,3404
17860,St Albans,3,h,675000.0,1.0,2.0,10,2017,3404
17861,St Albans,3,h,530000.0,1.0,2.0,10,2017,3404
17862,St Albans,3,h,669000.0,1.0,2.0,10,2017,3404
17863,St Albans,3,h,845000.0,1.0,2.0,10,2017,3404
17864,St Albans,3,h,600000.0,1.0,0.0,10,2017,3404
17865,St Albans,2,h,460000.0,1.0,2.0,10,2017,3404
17866,St Albans,3,h,730000.0,1.0,1.0,10,2017,3404
17867,St Albans,3,h,785000.0,1.0,2.0,10,2017,3404
17868,St Albans,4,h,737000.0,2.0,2.0,10,2017,3404
17869,St Albans,3,h,570000.0,1.0,1.0,10,2017,3404
17870,St Albans,3,h,695000.0,1.0,4.0,11,2017,3404
17871,St Albans,3,h,680000.0,2.0,2.0,11,2017,3404
17872,St Albans,3,h,870000.0,1.0,2.0,11,2017,3404
17873,St Albans,3,h,590000.0,1.0,1.0,11,2017,3404
17874,St Albans,3,h,840000.0,2.0,2.0,11,2017,3404
17875,St Albans,3,h,622000.0,1.0,8.0,11,2017,3404
17876,St Albans,3,h,655000.0,1.0,1.0,11,2017,3404
17877,St Albans,3,t,505000.0,1.0,1.0,01,2018,3404
17878,St Albans,3,h,650000.0,1.0,2.0,01,2018,3404
17879,St Albans,2,h,642000.0,1.0,2.0,12,2017,3404
17880,St Albans,3,h,477500.0,1.0,1.0,12,2017,3404
17881,St Albans,3,h,650000.0,2.0,5.0,12,2017,3404
17882,St Albans,4,h,660000.0,2.0,4.0,12,2017,3404
17883,St Albans,5,h,620000.0,3.0,2.0,12,2017,3404
17884,St Albans,4,h,620000.0,1.0,2.0,12,2017,3404
17885,St Albans,3,h,695000.0,1.0,3.0,12,2017,3404
17886,St Albans,3,h,675000.0,1.0,2.0,02,2018,3404
17887,St Albans,3,h,808000.0,1.0,1.0,03,2018,3404
17888,St Albans,3,h,580000.0,2.0,2.0,03,2018,3404
17889,St Albans,4,h,694000.0,2.0,2.0,02,2018,3404
17890,St Albans,4,h,788000.0,2.0,11.0,02,2018,3404
17891,St Albans,3,h,615000.0,1.0,2.0,02,2018,3404
17892,St Albans,3,h,475000.0,1.0,1.0,03,2018,3404
17893,St Albans,3,h,670000.0,1.0,1.0,03,2018,3404
17894,St Albans,3,h,901000.0,1.0,2.0,03,2018,3404
17895,St Albans,3,h,651000.0,1.0,2.0,03,2018,3404
17896,St Albans,4,h,676000.0,2.0,1.0,02,2018,3404
17897,St Albans,3,h,641000.0,2.0,2.0,02,2018,3404
17898,St Albans,3,t,520000.0,2.0,2.0,02,2018,3404
17899,St Albans,4,h,680000.0,1.0,1.0,02,2018,3404
17900,St Albans,3,h,635000.0,2.0,1.0,02,2018,3404
17901,Sunbury,4,h,580000.0,2.0,2.0,07,2017,2091
17902,Sunbury,3,h,420000.0,1.0,2.0,07,2017,2091
17903,Sunbury,3,h,650000.0,3.0,1.0,07,2017,2091
17904,Sunbury,3,h,455000.0,2.0,2.0,06,2017,2091
17905,Sunbury,3,h,410000.0,2.0,2.0,06,2017,2091
17906,Sunbury,3,h,455000.0,1.0,6.0,06,2017,2091
