Suburb,Rooms,Type,Price,Postcode,Bathroom,Car,Landsize,Year,Month,Day,Crime Average
mulgrave,3,0,880000.0,3170.0,2.0,2.0,652.0,2018,2,3,1018.0
murrumbeena,3,0,1405000.0,3163.0,1.0,1.0,656.0,2018,2,3,343.0
newport,2,0,1110000.0,3015.0,1.0,1.0,301.0,2018,2,3,617.0
newport,4,0,1465000.0,3015.0,2.0,2.0,605.0,2018,2,3,617.0
newport,4,0,1500000.0,3015.0,3.0,2.0,368.0,2018,2,3,617.0
newport,4,0,1420000.0,3015.0,2.0,2.0,470.0,2018,2,3,617.0
niddrie,2,0,1275000.0,3042.0,1.0,1.0,650.0,2018,2,3,213.0
northcote,4,0,2450000.0,3070.0,2.0,1.0,374.0,2018,2,3,1736.0
northcote,3,0,1680000.0,3070.0,2.0,1.0,276.0,2018,2,3,1736.0
northcote,2,0,1235000.0,3070.0,1.0,0.0,303.0,2018,2,3,1736.0
nunawading,3,0,836000.0,3131.0,2.0,2.0,423.0,2018,2,3,5.0
oakleigh,4,0,1546000.0,3166.0,2.0,2.0,541.0,2018,2,3,879.0
oakleigh east,3,0,1775000.0,3166.0,1.0,1.0,1125.0,2018,2,3,258.0
oakleigh east,4,0,1325000.0,3166.0,2.0,2.0,581.0,2018,2,3,258.0
ormond,3,0,2560000.0,3204.0,1.0,2.0,1009.0,2018,2,3,251.0
ormond,4,0,1900000.0,3204.0,2.0,2.0,705.0,2018,2,3,251.0
parkdale,3,0,1370000.0,3195.0,2.0,2.0,660.0,2018,2,3,398.0
parkdale,3,2,1180000.0,3195.0,2.0,2.0,334.0,2018,2,3,398.0
pascoe vale,4,2,810000.0,3044.0,2.0,1.0,158.0,2018,2,3,845.0
pascoe vale,3,0,850000.0,3044.0,1.0,2.0,627.0,2018,2,3,845.0
pascoe vale,3,0,1180000.0,3044.0,1.0,4.0,632.0,2018,2,3,845.0
pascoe vale,3,0,1170000.0,3044.0,2.0,2.0,605.0,2018,2,3,845.0
point cook,4,0,839000.0,3030.0,2.0,3.0,710.0,2018,2,3,1541.0
point cook,4,0,715000.0,3030.0,2.0,2.0,498.0,2018,2,3,1541.0
point cook,3,0,656500.0,3030.0,2.0,2.0,400.0,2018,2,3,1541.0
port melbourne,3,0,1955000.0,3207.0,2.0,2.0,337.0,2018,2,3,176.0
prahran,3,0,1646000.0,3181.0,1.0,1.0,281.0,2018,2,3,2054.0
prahran,3,0,2610000.0,3181.0,2.0,0.0,279.0,2018,2,3,2054.0
preston,3,0,1265000.0,3072.0,2.0,1.0,447.0,2018,2,3,4360.0
preston,3,0,933000.0,3072.0,2.0,2.0,334.0,2018,2,3,4360.0
preston,3,0,1060000.0,3072.0,1.0,2.0,559.0,2018,2,3,4360.0
preston,2,0,650000.0,3072.0,1.0,2.0,200.0,2018,2,3,4360.0
preston,2,0,1150000.0,3072.0,1.0,1.0,479.0,2018,2,3,4360.0
preston,3,2,860000.0,3072.0,2.0,2.0,192.0,2018,2,3,4360.0
preston,3,0,750000.0,3072.0,1.0,4.0,515.0,2018,2,3,4360.0
preston,3,0,950000.0,3072.0,1.0,1.0,517.0,2018,2,3,4360.0
preston,3,0,1015000.0,3072.0,1.0,1.0,428.0,2018,2,3,4360.0
preston,2,0,850000.0,3072.0,1.0,4.0,523.0,2018,2,3,4360.0
preston,3,0,950000.0,3072.0,1.0,2.0,455.0,2018,2,3,4360.0
reservoir,3,0,980000.0,3073.0,1.0,1.0,683.0,2018,2,3,3428.0
reservoir,3,0,840000.0,3073.0,1.0,1.0,643.0,2018,2,3,3428.0
reservoir,3,1,590000.0,3073.0,1.0,2.0,763.0,2018,2,3,3428.0
reservoir,3,0,990000.0,3073.0,2.0,2.0,289.0,2018,2,3,3428.0
reservoir,3,0,795000.0,3073.0,1.0,2.0,552.0,2018,2,3,3428.0
reservoir,2,0,1070000.0,3073.0,2.0,3.0,838.0,2018,2,3,3428.0
reservoir,3,0,610000.0,3073.0,1.0,2.0,609.0,2018,2,3,3428.0
richmond,3,0,1850000.0,3121.0,2.0,2.0,344.0,2018,2,3,3259.0
richmond,3,0,1180000.0,3121.0,2.0,2.0,697.0,2018,2,3,3259.0
riddells creek,3,0,625000.0,3431.0,2.0,3.0,1184.0,2018,2,3,89.0
ringwood east,3,0,902000.0,3135.0,2.0,1.0,876.0,2018,2,3,540.0
ringwood north,4,0,980000.0,3134.0,2.0,2.0,671.0,2018,2,3,7.0
rosanna,3,0,1040000.0,3084.0,2.0,2.0,802.0,2018,2,3,301.0
rosanna,3,0,1000000.0,3084.0,1.0,2.0,536.0,2018,2,3,301.0
rosanna,3,0,1000000.0,3084.0,1.0,2.0,668.0,2018,2,3,301.0
rosanna,4,0,1400000.0,3084.0,2.0,1.0,630.0,2018,2,3,301.0
rowville,5,0,933000.0,3178.0,2.0,3.0,665.0,2018,2,3,1368.0
roxburgh park,4,0,600000.0,3064.0,2.0,2.0,576.0,2018,2,3,1106.0
sandringham,3,0,1755000.0,3191.0,2.0,2.0,520.0,2018,2,3,502.0
scoresby,4,0,952000.0,3179.0,2.0,4.0,781.0,2018,2,3,376.0
seddon,2,0,1067000.0,3011.0,1.0,1.0,223.0,2018,2,3,215.0
south melbourne,3,0,1365000.0,3205.0,2.0,1.0,513.0,2018,2,3,1733.0
south melbourne,2,0,1450000.0,3205.0,1.0,0.0,130.0,2018,2,3,1733.0
south melbourne,4,0,1880000.0,3205.0,2.0,2.0,127.0,2018,2,3,1733.0
south morang,4,0,710000.0,3752.0,2.0,2.0,541.0,2018,2,3,1010.0
south morang,4,0,730000.0,3752.0,2.0,2.0,652.0,2018,2,3,1010.0
south morang,5,0,920000.0,3752.0,3.0,3.0,557.0,2018,2,3,1010.0
south yarra,4,0,2910000.0,3141.0,2.0,2.0,237.0,2018,2,3,227.0
st albans,3,0,808000.0,3021.0,1.0,1.0,766.0,2018,2,3,3070.0
st albans,3,0,580000.0,3021.0,2.0,2.0,628.0,2018,2,3,3070.0
strathmore,2,0,1550000.0,3041.0,2.0,2.0,609.0,2018,2,3,365.0
strathmore,3,0,1500000.0,3041.0,2.0,2.0,607.0,2018,2,3,365.0
strathmore,4,0,1200000.0,3041.0,2.0,2.0,532.0,2018,2,3,365.0
strathmore,3,0,1550000.0,3041.0,1.0,2.0,824.0,2018,2,3,365.0
sunbury,3,0,475000.0,3429.0,2.0,1.0,402.0,2018,2,3,2168.0
sunbury,3,0,469000.0,3429.0,1.0,3.0,649.0,2018,2,3,2168.0
sunbury,3,0,391000.0,3429.0,2.0,2.0,688.0,2018,2,3,2168.0
sunbury,4,0,456000.0,3429.0,1.0,1.0,465.0,2018,2,3,2168.0
sunbury,4,0,534000.0,3429.0,2.0,2.0,272.0,2018,2,3,2168.0
sunbury,4,0,725000.0,3429.0,2.0,2.0,630.0,2018,2,3,2168.0
sunshine north,3,0,821000.0,3020.0,1.0,2.0,624.0,2018,2,3,897.0
sunshine north,4,0,786000.0,3020.0,1.0,1.0,562.0,2018,2,3,897.0
sunshine north,3,0,870500.0,3020.0,1.0,2.0,575.0,2018,2,3,897.0
sunshine west,3,0,600000.0,3020.0,1.0,1.0,571.0,2018,2,3,985.0
sunshine west,3,0,690000.0,3020.0,1.0,2.0,557.0,2018,2,3,985.0
sunshine west,3,0,770000.0,3020.0,2.0,2.0,585.0,2018,2,3,985.0
surrey hills,5,0,2600000.0,3127.0,2.0,2.0,681.0,2018,2,3,222.0
taylors lakes,4,0,742000.0,3038.0,2.0,2.0,652.0,2018,2,3,1172.0
taylors lakes,4,0,1136000.0,3038.0,3.0,2.0,700.0,2018,2,3,1172.0
templestowe,5,0,2008000.0,3106.0,3.0,2.0,811.0,2018,2,3,411.0
templestowe,4,0,1050000.0,3106.0,2.0,2.0,680.0,2018,2,3,411.0
templestowe,4,0,1510000.0,3106.0,2.0,2.0,877.0,2018,2,3,411.0
templestowe,4,0,1255000.0,3106.0,2.0,2.0,309.0,2018,2,3,411.0
templestowe,4,0,1475000.0,3106.0,2.0,2.0,845.0,2018,2,3,411.0
templestowe,5,0,2102000.0,3106.0,3.0,4.0,831.0,2018,2,3,411.0
templestowe lower,4,0,1250000.0,3107.0,3.0,2.0,463.0,2018,2,3,374.0
templestowe lower,3,0,1300000.0,3107.0,1.0,3.0,921.0,2018,2,3,374.0
templestowe lower,3,0,1155000.0,3107.0,2.0,2.0,655.0,2018,2,3,374.0
templestowe lower,3,0,1080000.0,3107.0,1.0,4.0,648.0,2018,2,3,374.0
templestowe lower,4,0,1265000.0,3107.0,2.0,2.0,723.0,2018,2,3,374.0
thomastown,3,0,640500.0,3074.0,1.0,1.0,531.0,2018,2,3,1847.0
thornbury,3,0,1430000.0,3071.0,2.0,2.0,469.0,2018,2,3,1278.0
thornbury,3,0,990000.0,3071.0,1.0,1.0,366.0,2018,2,3,1278.0
thornbury,3,0,1140000.0,3071.0,1.0,1.0,471.0,2018,2,3,1278.0
thornbury,3,0,1405000.0,3071.0,2.0,2.0,350.0,2018,2,3,1278.0
thornbury,3,0,1192000.0,3071.0,1.0,2.0,455.0,2018,2,3,1278.0
vermont south,4,0,1305000.0,3133.0,2.0,2.0,837.0,2018,2,3,376.0
wandin north,4,0,1150000.0,3139.0,2.0,2.0,40500.0,2018,2,3,80.0
wantirna,5,0,880000.0,3152.0,2.0,1.0,531.0,2018,2,3,530.0
wantirna,4,0,1008000.0,3152.0,2.0,2.0,625.0,2018,2,3,530.0
wantirna south,3,2,735000.0,3152.0,2.0,1.0,222.0,2018,2,3,1378.0
warrandyte,4,0,1231000.0,3113.0,3.0,2.0,1567.0,2018,2,3,154.0
watsonia,4,0,750000.0,3087.0,1.0,2.0,523.0,2018,2,3,399.0
watsonia,2,0,740000.0,3087.0,1.0,2.0,564.0,2018,2,3,399.0
watsonia north,4,0,952000.0,3087.0,2.0,2.0,663.0,2018,2,3,109.0
werribee,3,0,500000.0,3030.0,2.0,2.0,387.0,2018,2,3,3229.0
werribee,3,0,470000.0,3030.0,1.0,1.0,533.0,2018,2,3,3229.0
werribee,3,0,545000.0,3030.0,1.0,2.0,531.0,2018,2,3,3229.0
werribee,3,0,454000.0,3030.0,1.0,2.0,543.0,2018,2,3,3229.0
werribee,3,0,470000.0,3030.0,1.0,6.0,757.0,2018,2,3,3229.0
west footscray,2,0,1000000.0,3012.0,1.0,2.0,356.0,2018,2,3,568.0
west footscray,3,0,910000.0,3012.0,2.0,2.0,364.0,2018,2,3,568.0
west footscray,3,0,1020000.0,3012.0,1.0,4.0,408.0,2018,2,3,568.0
westmeadows,4,0,1100000.0,3049.0,2.0,4.0,1273.0,2018,2,3,371.0
wheelers hill,5,0,2100000.0,3150.0,5.0,2.0,644.0,2018,2,3,551.0
wheelers hill,3,0,850000.0,3150.0,1.0,2.0,766.0,2018,2,3,551.0
wheelers hill,4,0,1200000.0,3150.0,2.0,4.0,650.0,2018,2,3,551.0
williamstown,3,0,1290000.0,3016.0,1.0,0.0,256.0,2018,2,3,816.0
williamstown,5,0,2720000.0,3016.0,2.0,1.0,655.0,2018,2,3,816.0
williamstown,3,0,1295000.0,3016.0,2.0,0.0,313.0,2018,2,3,816.0
williamstown,2,0,980000.0,3016.0,1.0,1.0,294.0,2018,2,3,816.0
williamstown,3,0,1075000.0,3016.0,2.0,1.0,269.0,2018,2,3,816.0
williamstown,4,0,2400000.0,3016.0,2.0,2.0,462.0,2018,2,3,816.0
windsor,4,0,1350000.0,3181.0,2.0,2.0,1806.0,2018,2,3,28.0
wollert,4,0,745000.0,3750.0,3.0,2.0,476.0,2018,2,3,499.0
wollert,4,0,850000.0,3750.0,3.0,2.0,612.0,2018,2,3,499.0
wollert,4,0,600000.0,3750.0,2.0,2.0,400.0,2018,2,3,499.0
wyndham vale,3,0,455000.0,3024.0,1.0,4.0,562.0,2018,2,3,1069.0
yallambie,4,0,816000.0,3085.0,1.0,2.0,652.0,2018,2,3,114.0
yarraville,4,0,2185000.0,3013.0,3.0,2.0,560.0,2018,2,3,716.0
yarraville,4,0,1850000.0,3013.0,1.0,3.0,515.0,2018,2,3,716.0
alphington,4,0,1575000.0,3078.0,2.0,1.0,471.0,2018,9,3,185.0
altona,3,0,740000.0,3018.0,2.0,2.0,267.0,2018,9,3,597.0
altona meadows,4,0,761000.0,3028.0,2.0,2.0,503.0,2018,9,3,746.0
balwyn north,3,0,2315000.0,3104.0,2.0,2.0,863.0,2018,9,3,514.0
berwick,4,0,780000.0,3806.0,2.0,2.0,652.0,2018,9,3,1881.0
blackburn north,3,0,1150000.0,3130.0,1.0,1.0,653.0,2018,9,3,166.0
brighton,3,2,1900000.0,3186.0,2.0,2.0,370.0,2018,9,3,1032.0
broadmeadows,3,0,650000.0,3047.0,1.0,2.0,880.0,2018,9,3,2913.0
broadmeadows,3,0,698000.0,3047.0,1.0,4.0,632.0,2018,9,3,2913.0
brunswick,4,0,1320000.0,3056.0,2.0,0.0,243.0,2018,9,3,2439.0
bulleen,4,0,1158000.0,3105.0,2.0,1.0,603.0,2018,9,3,343.0
burwood east,3,0,1250000.0,3151.0,2.0,2.0,680.0,2018,9,3,470.0
coburg,3,0,975000.0,3058.0,1.0,2.0,481.0,2018,9,3,2172.0
coburg north,3,2,850000.0,3058.0,2.0,2.0,220.0,2018,9,3,924.0
craigieburn,4,0,660000.0,3064.0,2.0,2.0,448.0,2018,9,3,2930.0
craigieburn,3,0,455000.0,3064.0,2.0,1.0,266.0,2018,9,3,2930.0
craigieburn,4,0,583000.0,3064.0,2.0,4.0,731.0,2018,9,3,2930.0
craigieburn,4,0,613500.0,3064.0,2.0,2.0,584.0,2018,9,3,2930.0
craigieburn,4,0,740000.0,3064.0,2.0,2.0,512.0,2018,9,3,2930.0
craigieburn,4,0,650000.0,3064.0,2.0,2.0,694.0,2018,9,3,2930.0
craigieburn,4,0,700000.0,3064.0,2.0,2.0,502.0,2018,9,3,2930.0
craigieburn,3,0,562500.0,3064.0,2.0,2.0,653.0,2018,9,3,2930.0
dallas,3,0,510000.0,3047.0,2.0,6.0,588.0,2018,9,3,425.0
dallas,3,0,520000.0,3047.0,2.0,5.0,578.0,2018,9,3,425.0
dandenong north,3,0,642500.0,3175.0,2.0,2.0,551.0,2018,9,3,1164.0
doncaster,5,0,2250000.0,3108.0,4.0,1.0,981.0,2018,9,3,1124.0
doncaster east,5,0,1200000.0,3109.0,3.0,2.0,653.0,2018,9,3,841.0
eltham,4,0,1230000.0,3095.0,2.0,1.0,424.0,2018,9,3,2.0
epping,3,0,622000.0,3076.0,2.0,2.0,435.0,2018,9,3,2625.0
epping,3,0,592000.0,3076.0,2.0,2.0,360.0,2018,9,3,2625.0
epping,3,0,589500.0,3076.0,1.0,2.0,545.0,2018,9,3,2625.0
gladstone park,3,0,619500.0,3043.0,2.0,2.0,552.0,2018,9,3,420.0
glen waverley,3,0,1075000.0,3150.0,2.0,2.0,646.0,2018,9,3,1442.0
glen waverley,5,0,815000.0,3150.0,3.0,2.0,895.0,2018,9,3,1442.0
glenroy,4,0,876500.0,3046.0,2.0,2.0,600.0,2018,9,3,1568.0
glenroy,3,0,680000.0,3046.0,1.0,6.0,669.0,2018,9,3,1568.0
glenroy,3,0,777777.0,3046.0,1.0,2.0,650.0,2018,9,3,1568.0
glenroy,4,2,905000.0,3046.0,3.0,2.0,1266.0,2018,9,3,1568.0
greenvale,4,0,675000.0,3059.0,2.0,4.0,448.0,2018,9,3,604.0
heidelberg,3,1,588000.0,3084.0,1.0,1.0,809.0,2018,9,3,1269.0
hoppers crossing,3,0,428000.0,3029.0,2.0,1.0,410.0,2018,9,3,2448.0
keilor downs,4,0,760000.0,3038.0,2.0,2.0,743.0,2018,9,3,487.0
keilor east,3,0,616000.0,3033.0,1.0,2.0,169.0,2018,9,3,102.0
keilor east,3,0,950000.0,3033.0,1.0,2.0,649.0,2018,9,3,102.0
keilor east,4,0,1000000.0,3033.0,2.0,2.0,545.0,2018,9,3,102.0
kensington,3,0,1122500.0,3031.0,1.0,0.0,170.0,2018,9,3,797.0
kingsbury,3,0,800000.0,3083.0,1.0,2.0,552.0,2018,9,3,279.0
lysterfield,3,0,730000.0,3156.0,1.0,2.0,622.0,2018,9,3,197.0
melton south,3,0,380000.0,3338.0,1.0,1.0,570.0,2018,9,3,1272.0
mernda,4,0,610000.0,3754.0,2.0,2.0,448.0,2018,9,3,961.0
mill park,5,0,780000.0,3082.0,2.0,2.0,681.0,2018,9,3,1644.0
mill park,3,0,763000.0,3082.0,2.0,4.0,620.0,2018,9,3,1644.0
mulgrave,4,0,845000.0,3170.0,1.0,3.0,650.0,2018,9,3,1018.0
noble park,4,0,920000.0,3174.0,3.0,5.0,661.0,2018,9,3,2130.0
northcote,3,0,1010000.0,3070.0,1.0,2.0,422.0,2018,9,3,1736.0
northcote,4,0,1700000.0,3070.0,1.0,2.0,486.0,2018,9,3,1736.0
northcote,4,0,1375000.0,3070.0,1.0,2.0,496.0,2018,9,3,1736.0
northcote,3,0,1660000.0,3070.0,1.0,2.0,626.0,2018,9,3,1736.0
oakleigh east,4,0,1140000.0,3166.0,2.0,2.0,733.0,2018,9,3,258.0
officer,4,0,667000.0,3809.0,2.0,2.0,576.0,2018,9,3,582.0
pakenham,3,0,510000.0,3810.0,1.0,0.0,945.0,2018,9,3,2718.0
point cook,4,0,640000.0,3030.0,2.0,2.0,448.0,2018,9,3,1541.0
point cook,4,0,543080.0,3030.0,2.0,2.0,354.0,2018,9,3,1541.0
point cook,3,2,516000.0,3030.0,2.0,2.0,187.0,2018,9,3,1541.0
port melbourne,3,0,2465000.0,3207.0,1.0,1.0,367.0,2018,9,3,176.0
reservoir,2,1,460000.0,3073.0,1.0,2.0,176.0,2018,9,3,3428.0
reservoir,2,0,650000.0,3073.0,1.0,2.0,581.0,2018,9,3,3428.0
reservoir,3,0,822000.0,3073.0,1.0,1.0,761.0,2018,9,3,3428.0
roxburgh park,4,0,705000.0,3064.0,2.0,2.0,498.0,2018,9,3,1106.0
roxburgh park,3,0,600000.0,3064.0,2.0,2.0,532.0,2018,9,3,1106.0
roxburgh park,4,0,622000.0,3064.0,2.0,1.0,530.0,2018,9,3,1106.0
south kingsville,2,2,730000.0,3015.0,1.0,1.0,215.0,2018,9,3,53.0
south morang,4,0,774000.0,3752.0,2.0,2.0,517.0,2018,9,3,1010.0
sunbury,3,0,540000.0,3429.0,2.0,2.0,690.0,2018,9,3,2168.0
sunbury,3,0,650000.0,3429.0,2.0,1.0,775.0,2018,9,3,2168.0
sydenham,3,0,645000.0,3037.0,2.0,2.0,646.0,2018,9,3,420.0
tarneit,5,0,610000.0,3029.0,2.0,2.0,550.0,2018,9,3,1356.0
taylors hill,4,0,700000.0,3037.0,2.0,2.0,630.0,2018,9,3,337.0
thomastown,4,0,592500.0,3074.0,1.0,4.0,567.0,2018,9,3,1847.0
wantirna south,5,0,1180501.0,3152.0,3.0,2.0,392.0,2018,9,3,1378.0
werribee,3,0,723500.0,3030.0,1.0,1.0,808.0,2018,9,3,3229.0
werribee,3,0,504000.0,3030.0,2.0,2.0,600.0,2018,9,3,3229.0
wollert,4,0,597500.0,3750.0,2.0,2.0,400.0,2018,9,3,499.0
wollert,4,0,740000.0,3750.0,2.0,2.0,512.0,2018,9,3,499.0
abbotsford,3,0,955000.0,3067.0,2.0,2.0,86.0,2018,1,17,1113.0
abbotsford,3,0,1200000.0,3067.0,1.0,1.0,211.0,2018,1,17,1113.0
airport west,4,2,910000.0,3042.0,3.0,2.0,306.0,2018,1,17,752.0
altona meadows,4,0,783000.0,3028.0,2.0,2.0,489.0,2018,1,17,746.0
ascot vale,2,0,809000.0,3032.0,1.0,1.0,219.0,2018,1,17,1111.0
ascot vale,3,0,1550000.0,3032.0,2.0,1.0,1350.0,2018,1,17,1111.0
avondale heights,3,0,775500.0,3034.0,2.0,3.0,206.0,2018,1,17,370.0
balwyn,3,1,1510000.0,3103.0,2.0,2.0,410.0,2018,1,17,411.0
balwyn,3,0,2400000.0,3103.0,2.0,2.0,911.0,2018,1,17,411.0
balwyn north,5,0,2350000.0,3104.0,2.0,2.0,1005.0,2018,1,17,514.0
beaumaris,4,0,1660000.0,3193.0,3.0,2.0,592.0,2018,1,17,285.0
beaumaris,4,0,2082000.0,3193.0,2.0,2.0,650.0,2018,1,17,285.0
beaumaris,3,0,1730000.0,3193.0,1.0,3.0,667.0,2018,1,17,285.0
bentleigh,4,0,1650000.0,3204.0,1.0,2.0,729.0,2018,1,17,704.0
bentleigh,4,0,1400000.0,3204.0,2.0,2.0,602.0,2018,1,17,704.0
bentleigh,3,0,1360500.0,3204.0,2.0,2.0,598.0,2018,1,17,704.0
bentleigh,3,0,1165000.0,3204.0,2.0,2.0,383.0,2018,1,17,704.0
bentleigh east,3,2,1100000.0,3165.0,3.0,2.0,295.0,2018,1,17,812.0
bentleigh east,3,0,1160000.0,3165.0,1.0,2.0,589.0,2018,1,17,812.0
bentleigh east,4,2,1375000.0,3165.0,3.0,2.0,299.0,2018,1,17,812.0
bentleigh east,2,0,1430000.0,3165.0,1.0,3.0,580.0,2018,1,17,812.0
black rock,4,0,2720000.0,3193.0,3.0,4.0,604.0,2018,1,17,179.0
blackburn,3,0,1505000.0,3130.0,1.0,2.0,651.0,2018,1,17,525.0
blackburn north,5,0,990000.0,3130.0,2.0,2.0,544.0,2018,1,17,166.0
blackburn south,3,0,1050000.0,3130.0,1.0,2.0,648.0,2018,1,17,309.0
blackburn south,3,2,1000000.0,3130.0,3.0,2.0,192.0,2018,1,17,309.0
blackburn south,4,0,1250000.0,3130.0,2.0,2.0,616.0,2018,1,17,309.0
boronia,4,0,765000.0,3155.0,1.0,2.0,1149.0,2018,1,17,1688.0
brighton,3,0,2105000.0,3186.0,2.0,2.0,314.0,2018,1,17,1032.0
brighton east,4,0,2745000.0,3187.0,2.0,2.0,767.0,2018,1,17,443.0
brighton east,3,2,1420000.0,3187.0,2.0,2.0,344.0,2018,1,17,443.0
brighton east,4,0,3300000.0,3187.0,4.0,2.0,713.0,2018,1,17,443.0
broadmeadows,3,0,620000.0,3047.0,2.0,0.0,660.0,2018,1,17,2913.0
brooklyn,2,0,735000.0,3012.0,1.0,1.0,697.0,2018,1,17,67.0
brooklyn,3,2,630000.0,3012.0,2.0,1.0,213.0,2018,1,17,67.0
brunswick,4,0,1585000.0,3056.0,2.0,1.0,426.0,2018,1,17,2439.0
bulleen,3,0,1198000.0,3105.0,2.0,2.0,650.0,2018,1,17,343.0
bulleen,4,0,1320000.0,3105.0,3.0,2.0,379.0,2018,1,17,343.0
bundoora,4,0,712000.0,3083.0,1.0,2.0,626.0,2018,1,17,487.0
bundoora,3,0,715000.0,3083.0,2.0,2.0,297.0,2018,1,17,487.0
burnley,3,0,1940000.0,3121.0,2.0,1.0,92.0,2018,1,17,116.0
burwood,3,0,1320000.0,3125.0,2.0,2.0,595.0,2018,1,17,106.0
burwood,3,0,1500000.0,3125.0,1.0,4.0,807.0,2018,1,17,106.0
burwood east,3,0,1250000.0,3151.0,1.0,1.0,598.0,2018,1,17,470.0
camberwell,4,0,2650000.0,3124.0,2.0,2.0,791.0,2018,1,17,929.0
camberwell,5,0,2420000.0,3124.0,2.0,3.0,930.0,2018,1,17,929.0
camberwell,5,0,1550000.0,3124.0,2.0,2.0,780.0,2018,1,17,929.0
canterbury,3,0,2375000.0,3126.0,2.0,1.0,590.0,2018,1,17,209.0
carlton,1,0,1252000.0,3053.0,1.0,1.0,138.0,2018,1,17,1715.0
carlton,2,1,650000.0,3053.0,1.0,4.0,1439.0,2018,1,17,1715.0
caroline springs,3,0,580000.0,3023.0,2.0,2.0,528.0,2018,1,17,875.0
cheltenham,3,2,1150000.0,3192.0,2.0,2.0,282.0,2018,1,17,153.0
cheltenham,4,0,1150000.0,3192.0,2.0,2.0,365.0,2018,1,17,153.0
cheltenham,4,0,1185000.0,3192.0,3.0,2.0,684.0,2018,1,17,153.0
cheltenham,5,0,1360000.0,3192.0,3.0,6.0,600.0,2018,1,17,153.0
clarinda,4,0,1150000.0,3169.0,2.0,4.0,628.0,2018,1,17,211.0
coburg,3,0,1030000.0,3058.0,1.0,1.0,402.0,2018,1,17,2172.0
coburg,3,0,1085000.0,3058.0,1.0,1.0,409.0,2018,1,17,2172.0
coburg,3,0,740000.0,3058.0,2.0,3.0,373.0,2018,1,17,2172.0
coburg,4,0,1320000.0,3058.0,2.0,2.0,570.0,2018,1,17,2172.0
coburg north,3,0,700000.0,3058.0,1.0,2.0,587.0,2018,1,17,924.0
coburg north,3,0,745000.0,3058.0,1.0,4.0,648.0,2018,1,17,924.0
coolaroo,2,0,495000.0,3048.0,1.0,2.0,717.0,2018,1,17,482.0
craigieburn,3,0,515000.0,3064.0,3.0,2.0,248.0,2018,1,17,2930.0
craigieburn,4,0,662000.0,3064.0,2.0,2.0,512.0,2018,1,17,2930.0
craigieburn,4,0,615000.0,3064.0,2.0,1.0,630.0,2018,1,17,2930.0
craigieburn,4,0,585000.0,3064.0,2.0,2.0,375.0,2018,1,17,2930.0
craigieburn,3,0,525000.0,3064.0,2.0,2.0,490.0,2018,1,17,2930.0
craigieburn,3,0,562750.0,3064.0,1.0,4.0,659.0,2018,1,17,2930.0
craigieburn,3,0,643000.0,3064.0,1.0,2.0,761.0,2018,1,17,2930.0
craigieburn,3,0,495000.0,3064.0,2.0,2.0,740.0,2018,1,17,2930.0
craigieburn,4,0,655000.0,3064.0,3.0,2.0,661.0,2018,1,17,2930.0
craigieburn,3,0,535000.0,3064.0,2.0,2.0,400.0,2018,1,17,2930.0
croydon,3,0,905000.0,3136.0,1.0,3.0,1045.0,2018,1,17,1364.0
croydon,3,0,800000.0,3136.0,1.0,2.0,870.0,2018,1,17,1364.0
croydon north,3,0,665500.0,3136.0,1.0,2.0,731.0,2018,1,17,172.0
croydon north,3,0,610000.0,3136.0,2.0,3.0,503.0,2018,1,17,172.0
croydon south,3,0,702000.0,3136.0,2.0,1.0,379.0,2018,1,17,179.0
croydon south,4,0,1000000.0,3136.0,2.0,2.0,861.0,2018,1,17,179.0
dandenong,3,0,570000.0,3175.0,2.0,1.0,519.0,2018,1,17,6304.0
dandenong north,3,0,590000.0,3175.0,2.0,2.0,417.0,2018,1,17,1164.0
deer park,3,0,600000.0,3023.0,1.0,1.0,533.0,2018,1,17,1256.0
deer park,3,0,488000.0,3023.0,1.0,1.0,584.0,2018,1,17,1256.0
deer park,3,0,620000.0,3023.0,1.0,1.0,720.0,2018,1,17,1256.0
delahey,4,0,615000.0,3037.0,2.0,1.0,537.0,2018,1,17,331.0
derrimut,4,0,805000.0,3030.0,2.0,2.0,774.0,2018,1,17,474.0
doncaster,4,0,1490000.0,3108.0,2.0,2.0,656.0,2018,1,17,1124.0
doncaster east,4,0,1150000.0,3109.0,1.0,2.0,645.0,2018,1,17,841.0
doncaster east,3,0,901800.0,3109.0,1.0,2.0,273.0,2018,1,17,841.0
donvale,7,0,1950000.0,3111.0,4.0,4.0,4046.0,2018,1,17,272.0
doreen,3,0,580000.0,3754.0,2.0,2.0,448.0,2018,1,17,23.0
doreen,3,0,585500.0,3754.0,2.0,2.0,344.0,2018,1,17,23.0
doreen,3,0,575000.0,3754.0,2.0,2.0,260.0,2018,1,17,23.0
edithvale,3,0,745000.0,3196.0,2.0,1.0,437.0,2018,1,17,203.0
epping,3,0,616000.0,3076.0,1.0,1.0,570.0,2018,1,17,2625.0
essendon,4,0,1800000.0,3040.0,2.0,2.0,763.0,2018,1,17,1119.0
essendon,4,0,1725000.0,3040.0,2.0,4.0,430.0,2018,1,17,1119.0
fawkner,3,0,725000.0,3060.0,2.0,2.0,427.0,2018,1,17,56.0
fawkner,3,0,800500.0,3060.0,1.0,2.0,536.0,2018,1,17,56.0
fawkner,2,0,700000.0,3060.0,1.0,2.0,569.0,2018,1,17,56.0
